Track,Driver,Compound,TireAge,TrackTemp,AirTemp,Rainfall,LapTime_s
Australian Grand Prix,LAW,MEDIUM,9.0,19.3,16.5,0.0,84.098
Australian Grand Prix,LAW,MEDIUM,10.0,19.3,16.6,0.0,82.97
Australian Grand Prix,LAW,MEDIUM,13.0,19.3,15.9,1.0,99.457
Australian Grand Prix,OCO,INTERMEDIATE,4.0,19.1,15.9,1.0,100.522
Australian Grand Prix,OCO,INTERMEDIATE,5.0,19.1,15.9,1.0,98.049
Australian Grand Prix,OCO,INTERMEDIATE,6.0,19.1,15.9,0.0,96.474
Australian Grand Prix,OCO,INTERMEDIATE,7.0,19.1,16.0,0.0,95.696
Australian Grand Prix,OCO,INTERMEDIATE,8.0,19.3,16.0,0.0,94.577
Australian Grand Prix,OCO,INTERMEDIATE,9.0,19.3,16.0,0.0,93.936
Australian Grand Prix,OCO,INTERMEDIATE,10.0,19.3,16.0,1.0,93.526
Australian Grand Prix,OCO,INTERMEDIATE,11.0,19.3,16.0,1.0,93.703
Australian Grand Prix,OCO,INTERMEDIATE,12.0,19.3,16.0,1.0,93.951
Australian Grand Prix,OCO,INTERMEDIATE,13.0,19.4,16.1,1.0,94.737
Australian Grand Prix,OCO,INTERMEDIATE,14.0,19.4,16.0,1.0,95.309
Australian Grand Prix,OCO,INTERMEDIATE,15.0,19.4,16.1,1.0,96.266
Australian Grand Prix,OCO,INTERMEDIATE,16.0,19.4,16.0,1.0,94.392
Australian Grand Prix,OCO,INTERMEDIATE,17.0,19.4,16.0,1.0,93.391
Australian Grand Prix,OCO,INTERMEDIATE,18.0,19.2,15.9,1.0,93.533
Australian Grand Prix,OCO,INTERMEDIATE,19.0,19.2,15.9,1.0,93.338
Australian Grand Prix,OCO,INTERMEDIATE,20.0,19.2,15.8,1.0,93.048
Australian Grand Prix,OCO,INTERMEDIATE,21.0,19.2,15.7,1.0,92.538
Australian Grand Prix,OCO,INTERMEDIATE,22.0,19.2,15.7,1.0,92.54
Australian Grand Prix,OCO,INTERMEDIATE,23.0,19.1,15.7,1.0,92.302
Australian Grand Prix,OCO,INTERMEDIATE,24.0,19.1,15.7,1.0,92.21
Australian Grand Prix,OCO,INTERMEDIATE,25.0,19.1,15.7,0.0,93.743
Australian Grand Prix,OCO,INTERMEDIATE,26.0,19.1,15.7,0.0,91.501
Australian Grand Prix,OCO,INTERMEDIATE,27.0,19.1,15.8,0.0,91.624
Australian Grand Prix,OCO,MEDIUM,3.0,19.3,16.5,0.0,86.764
Australian Grand Prix,OCO,MEDIUM,4.0,19.3,16.6,0.0,88.505
Australian Grand Prix,OCO,INTERMEDIATE,6.0,18.7,15.1,0.0,98.747
Australian Grand Prix,OCO,INTERMEDIATE,7.0,18.7,15.2,0.0,94.582
Australian Grand Prix,OCO,INTERMEDIATE,8.0,18.7,15.6,0.0,93.152
Australian Grand Prix,OCO,INTERMEDIATE,9.0,18.7,15.8,0.0,92.26
Australian Grand Prix,OCO,INTERMEDIATE,10.0,18.7,16.0,0.0,91.913
Australian Grand Prix,OCO,INTERMEDIATE,11.0,18.7,16.1,0.0,90.924
Australian Grand Prix,NOR,INTERMEDIATE,8.0,19.1,15.9,0.0,96.278
Australian Grand Prix,NOR,INTERMEDIATE,9.0,19.1,15.9,0.0,94.638
Australian Grand Prix,NOR,INTERMEDIATE,10.0,19.1,15.9,0.0,92.13
Australian Grand Prix,NOR,INTERMEDIATE,11.0,19.1,15.9,0.0,92.189
Australian Grand Prix,NOR,INTERMEDIATE,12.0,19.3,16.0,0.0,91.778
Australian Grand Prix,NOR,INTERMEDIATE,13.0,19.3,15.9,0.0,91.318
Australian Grand Prix,NOR,INTERMEDIATE,14.0,19.3,16.0,1.0,90.795
Australian Grand Prix,NOR,INTERMEDIATE,15.0,19.3,16.0,1.0,90.226
Australian Grand Prix,NOR,INTERMEDIATE,16.0,19.3,16.0,1.0,89.952
Australian Grand Prix,NOR,INTERMEDIATE,17.0,19.3,16.0,1.0,90.264
Australian Grand Prix,NOR,INTERMEDIATE,18.0,19.4,16.0,1.0,90.146
Australian Grand Prix,NOR,INTERMEDIATE,19.0,19.4,16.0,1.0,90.551
Australian Grand Prix,NOR,INTERMEDIATE,20.0,19.4,16.0,1.0,90.71
Australian Grand Prix,NOR,INTERMEDIATE,21.0,19.4,16.0,1.0,90.234
Australian Grand Prix,NOR,INTERMEDIATE,22.0,19.2,16.0,1.0,90.3
Australian Grand Prix,NOR,INTERMEDIATE,23.0,19.2,15.9,1.0,89.922
Australian Grand Prix,NOR,INTERMEDIATE,24.0,19.2,15.9,1.0,89.687
Australian Grand Prix,NOR,INTERMEDIATE,25.0,19.2,15.8,1.0,89.601
Australian Grand Prix,NOR,INTERMEDIATE,26.0,19.2,15.7,1.0,89.16
Australian Grand Prix,NOR,INTERMEDIATE,27.0,19.2,15.7,1.0,89.25
Australian Grand Prix,NOR,INTERMEDIATE,28.0,19.1,15.7,1.0,89.097
Australian Grand Prix,NOR,INTERMEDIATE,29.0,19.1,15.7,1.0,88.357
Australian Grand Prix,NOR,INTERMEDIATE,30.0,19.1,15.7,0.0,88.032
Australian Grand Prix,NOR,INTERMEDIATE,31.0,19.1,15.7,0.0,87.695
Australian Grand Prix,NOR,INTERMEDIATE,32.0,19.1,15.8,0.0,87.8
Australian Grand Prix,NOR,INTERMEDIATE,33.0,19.1,15.8,0.0,87.495
Australian Grand Prix,NOR,HARD,9.0,19.3,16.5,0.0,83.797
Australian Grand Prix,NOR,HARD,10.0,19.3,16.6,0.0,82.167
Australian Grand Prix,NOR,INTERMEDIATE,2.0,19.3,15.9,1.0,91.567
Australian Grand Prix,NOR,INTERMEDIATE,8.0,18.7,15.1,1.0,93.198
Australian Grand Prix,NOR,INTERMEDIATE,9.0,18.7,15.2,1.0,90.482
Australian Grand Prix,NOR,INTERMEDIATE,10.0,18.7,15.6,0.0,89.428
Australian Grand Prix,NOR,INTERMEDIATE,11.0,18.7,15.8,0.0,89.195
Australian Grand Prix,NOR,INTERMEDIATE,12.0,18.7,16.0,0.0,87.996
Australian Grand Prix,NOR,INTERMEDIATE,13.0,18.7,16.1,0.0,87.126
Australian Grand Prix,HAM,INTERMEDIATE,8.0,19.1,15.9,0.0,98.311
Australian Grand Prix,HAM,INTERMEDIATE,9.0,19.1,15.9,0.0,96.242
Australian Grand Prix,HAM,INTERMEDIATE,10.0,19.1,15.9,0.0,95.107
Australian Grand Prix,HAM,INTERMEDIATE,11.0,19.1,15.9,0.0,94.299
Australian Grand Prix,HAM,INTERMEDIATE,12.0,19.3,16.0,0.0,93.255
Australian Grand Prix,HAM,INTERMEDIATE,13.0,19.3,15.9,0.0,93.017
Australian Grand Prix,HAM,INTERMEDIATE,14.0,19.3,16.0,1.0,92.992
Australian Grand Prix,HAM,INTERMEDIATE,15.0,19.3,16.0,1.0,92.763
Australian Grand Prix,HAM,INTERMEDIATE,16.0,19.3,16.0,1.0,92.749
Australian Grand Prix,HAM,INTERMEDIATE,17.0,19.4,16.1,1.0,92.83
Australian Grand Prix,HAM,INTERMEDIATE,18.0,19.4,16.0,1.0,92.877
Australian Grand Prix,HAM,INTERMEDIATE,19.0,19.4,16.1,1.0,92.914
Australian Grand Prix,HAM,INTERMEDIATE,20.0,19.4,16.0,1.0,92.341
Australian Grand Prix,HAM,INTERMEDIATE,21.0,19.4,16.0,1.0,92.079
Australian Grand Prix,HAM,INTERMEDIATE,22.0,19.2,16.0,1.0,92.041
Australian Grand Prix,HAM,INTERMEDIATE,23.0,19.2,15.9,1.0,91.771
Australian Grand Prix,HAM,INTERMEDIATE,24.0,19.2,15.9,1.0,91.852
Australian Grand Prix,HAM,INTERMEDIATE,25.0,19.2,15.7,1.0,90.86
Australian Grand Prix,HAM,INTERMEDIATE,26.0,19.2,15.7,1.0,91.302
Australian Grand Prix,HAM,INTERMEDIATE,27.0,19.2,15.8,1.0,90.755
Australian Grand Prix,HAM,INTERMEDIATE,28.0,19.1,15.7,1.0,90.143
Australian Grand Prix,HAM,INTERMEDIATE,29.0,19.1,15.7,0.0,90.127
Australian Grand Prix,HAM,INTERMEDIATE,30.0,19.1,15.7,0.0,89.737
Australian Grand Prix,HAM,INTERMEDIATE,31.0,19.1,15.8,0.0,90.422
Australian Grand Prix,HAM,INTERMEDIATE,32.0,19.1,15.8,0.0,90.234
Australian Grand Prix,HAM,HARD,10.0,19.3,16.5,0.0,87.508
Australian Grand Prix,HAM,HARD,11.0,19.3,16.6,0.0,84.218
Australian Grand Prix,HAM,HARD,14.0,19.3,15.9,1.0,96.714
Australian Grand Prix,HAM,INTERMEDIATE,5.0,18.7,15.1,1.0,97.051
Australian Grand Prix,HAM,INTERMEDIATE,6.0,18.7,15.2,1.0,93.039
Australian Grand Prix,HAM,INTERMEDIATE,7.0,18.7,15.6,0.0,91.265
Australian Grand Prix,HAM,INTERMEDIATE,8.0,18.7,15.8,0.0,89.874
Australian Grand Prix,HAM,INTERMEDIATE,9.0,18.7,16.0,0.0,90.095
Australian Grand Prix,HAM,INTERMEDIATE,10.0,18.7,16.1,0.0,92.418
Australian Grand Prix,BOR,INTERMEDIATE,8.0,19.1,15.9,0.0,100.265
Australian Grand Prix,BOR,INTERMEDIATE,9.0,19.1,15.9,0.0,96.663
Australian Grand Prix,BOR,INTERMEDIATE,10.0,19.1,15.9,0.0,95.625
Australian Grand Prix,BOR,INTERMEDIATE,11.0,19.1,16.0,0.0,94.655
Australian Grand Prix,BOR,INTERMEDIATE,12.0,19.3,16.0,0.0,94.382
Australian Grand Prix,BOR,INTERMEDIATE,13.0,19.3,16.0,0.0,94.383
Australian Grand Prix,BOR,INTERMEDIATE,14.0,19.3,16.0,1.0,94.102
Australian Grand Prix,BOR,INTERMEDIATE,15.0,19.3,16.0,1.0,93.692
Australian Grand Prix,BOR,INTERMEDIATE,16.0,19.3,16.0,1.0,94.111
Australian Grand Prix,BOR,INTERMEDIATE,17.0,19.4,16.1,1.0,94.756
Australian Grand Prix,BOR,INTERMEDIATE,18.0,19.4,16.0,1.0,93.892
Australian Grand Prix,BOR,INTERMEDIATE,19.0,19.4,16.1,1.0,93.906
Australian Grand Prix,BOR,INTERMEDIATE,20.0,19.4,16.0,1.0,93.328
Australian Grand Prix,BOR,INTERMEDIATE,21.0,19.4,16.0,1.0,93.35
Australian Grand Prix,BOR,INTERMEDIATE,22.0,19.2,15.9,1.0,92.734
Australian Grand Prix,BOR,INTERMEDIATE,23.0,19.2,15.9,1.0,92.966
Australian Grand Prix,BOR,INTERMEDIATE,24.0,19.2,15.8,1.0,92.369
Australian Grand Prix,BOR,INTERMEDIATE,25.0,19.2,15.7,1.0,92.235
Australian Grand Prix,BOR,INTERMEDIATE,26.0,19.2,15.7,1.0,91.425
Australian Grand Prix,BOR,INTERMEDIATE,27.0,19.2,15.8,1.0,91.406
Australian Grand Prix,BOR,INTERMEDIATE,28.0,19.1,15.7,1.0,90.755
Australian Grand Prix,BOR,INTERMEDIATE,29.0,19.1,15.7,0.0,91.329
Australian Grand Prix,BOR,INTERMEDIATE,30.0,19.1,15.7,0.0,91.146
Australian Grand Prix,BOR,INTERMEDIATE,31.0,19.1,15.8,0.0,90.446
Australian Grand Prix,BOR,INTERMEDIATE,32.0,19.1,15.8,0.0,89.83
Australian Grand Prix,BOR,MEDIUM,9.0,19.3,16.5,0.0,84.77
Australian Grand Prix,BOR,MEDIUM,10.0,19.3,16.6,0.0,84.192
Australian Grand Prix,RUS,INTERMEDIATE,8.0,19.1,15.9,0.0,97.824
Australian Grand Prix,RUS,INTERMEDIATE,9.0,19.1,15.9,0.0,94.873
Australian Grand Prix,RUS,INTERMEDIATE,10.0,19.1,15.9,0.0,93.587
Australian Grand Prix,RUS,INTERMEDIATE,11.0,19.1,15.9,0.0,93.347
Australian Grand Prix,RUS,INTERMEDIATE,12.0,19.3,16.0,0.0,92.803
Australian Grand Prix,RUS,INTERMEDIATE,13.0,19.3,15.9,0.0,92.364
Australian Grand Prix,RUS,INTERMEDIATE,14.0,19.3,16.0,1.0,91.856
Australian Grand Prix,RUS,INTERMEDIATE,15.0,19.3,16.0,1.0,91.885
Australian Grand Prix,RUS,INTERMEDIATE,16.0,19.3,16.0,1.0,91.739
Australian Grand Prix,RUS,INTERMEDIATE,17.0,19.4,16.1,1.0,91.597
Australian Grand Prix,RUS,INTERMEDIATE,18.0,19.4,16.0,1.0,91.74
Australian Grand Prix,RUS,INTERMEDIATE,19.0,19.4,16.1,1.0,92.189
Australian Grand Prix,RUS,INTERMEDIATE,20.0,19.4,16.0,1.0,91.315
Australian Grand Prix,RUS,INTERMEDIATE,21.0,19.4,16.0,1.0,91.127
Australian Grand Prix,RUS,INTERMEDIATE,22.0,19.2,16.0,1.0,91.029
Australian Grand Prix,RUS,INTERMEDIATE,23.0,19.2,15.9,1.0,90.975
Australian Grand Prix,RUS,INTERMEDIATE,24.0,19.2,15.9,1.0,90.673
Australian Grand Prix,RUS,INTERMEDIATE,25.0,19.2,15.7,1.0,90.488
Australian Grand Prix,RUS,INTERMEDIATE,26.0,19.2,15.7,1.0,90.111
Australian Grand Prix,RUS,INTERMEDIATE,27.0,19.2,15.8,0.0,89.863
Australian Grand Prix,RUS,INTERMEDIATE,28.0,19.1,15.7,0.0,89.696
Australian Grand Prix,RUS,INTERMEDIATE,29.0,19.1,15.7,0.0,89.488
Australian Grand Prix,RUS,INTERMEDIATE,30.0,19.1,15.7,0.0,89.789
Australian Grand Prix,RUS,INTERMEDIATE,31.0,19.1,15.8,0.0,89.041
Australian Grand Prix,RUS,INTERMEDIATE,32.0,19.1,15.8,0.0,89.361
Australian Grand Prix,RUS,HARD,8.0,19.3,16.5,0.0,86.239
Australian Grand Prix,RUS,HARD,9.0,19.3,16.6,0.0,85.065
Australian Grand Prix,RUS,INTERMEDIATE,2.0,19.3,15.9,1.0,91.87
Australian Grand Prix,RUS,INTERMEDIATE,8.0,18.7,15.1,1.0,94.334
Australian Grand Prix,RUS,INTERMEDIATE,9.0,18.7,15.2,1.0,91.177
Australian Grand Prix,RUS,INTERMEDIATE,10.0,18.7,15.6,0.0,90.41
Australian Grand Prix,RUS,INTERMEDIATE,11.0,18.7,15.8,0.0,90.076
Australian Grand Prix,RUS,INTERMEDIATE,12.0,18.7,16.0,0.0,89.454
Australian Grand Prix,RUS,INTERMEDIATE,13.0,18.7,16.1,0.0,89.117
Australian Grand Prix,PIA,INTERMEDIATE,8.0,19.1,15.9,0.0,97.251
Australian Grand Prix,PIA,INTERMEDIATE,9.0,19.1,15.9,0.0,94.578
Australian Grand Prix,PIA,INTERMEDIATE,10.0,19.1,15.9,0.0,92.672
Australian Grand Prix,PIA,INTERMEDIATE,11.0,19.1,15.9,0.0,91.959
Australian Grand Prix,PIA,INTERMEDIATE,12.0,19.3,16.0,0.0,91.29
Australian Grand Prix,PIA,INTERMEDIATE,13.0,19.3,15.9,0.0,91.377
Australian Grand Prix,PIA,INTERMEDIATE,14.0,19.3,16.0,1.0,90.555
Australian Grand Prix,PIA,INTERMEDIATE,15.0,19.3,16.0,1.0,90.343
Australian Grand Prix,PIA,INTERMEDIATE,16.0,19.3,16.0,1.0,90.722
Australian Grand Prix,PIA,INTERMEDIATE,17.0,19.3,16.0,1.0,90.696
Australian Grand Prix,PIA,INTERMEDIATE,18.0,19.4,16.0,1.0,90.143
Australian Grand Prix,PIA,INTERMEDIATE,19.0,19.4,16.0,1.0,90.816
Australian Grand Prix,PIA,INTERMEDIATE,20.0,19.4,16.0,1.0,90.159
Australian Grand Prix,PIA,INTERMEDIATE,21.0,19.4,16.0,1.0,89.727
Australian Grand Prix,PIA,INTERMEDIATE,22.0,19.2,16.0,1.0,90.214
Australian Grand Prix,PIA,INTERMEDIATE,23.0,19.2,15.9,1.0,89.739
Australian Grand Prix,PIA,INTERMEDIATE,24.0,19.2,15.9,1.0,89.626
Australian Grand Prix,PIA,INTERMEDIATE,25.0,19.2,15.8,1.0,89.295
Australian Grand Prix,PIA,INTERMEDIATE,26.0,19.2,15.7,1.0,89.133
Australian Grand Prix,PIA,INTERMEDIATE,27.0,19.2,15.7,1.0,89.037
Australian Grand Prix,PIA,INTERMEDIATE,28.0,19.1,15.7,1.0,88.629
Australian Grand Prix,PIA,INTERMEDIATE,29.0,19.1,15.7,1.0,88.188
Australian Grand Prix,PIA,INTERMEDIATE,30.0,19.1,15.7,0.0,88.331
Australian Grand Prix,PIA,INTERMEDIATE,31.0,19.1,15.7,0.0,87.916
Australian Grand Prix,PIA,INTERMEDIATE,32.0,19.1,15.8,0.0,89.379
Australian Grand Prix,PIA,INTERMEDIATE,33.0,19.1,15.8,0.0,88.226
Australian Grand Prix,PIA,HARD,9.0,19.3,16.5,0.0,84.583
Australian Grand Prix,PIA,HARD,10.0,19.3,16.6,0.0,83.242
Australian Grand Prix,PIA,INTERMEDIATE,8.0,18.7,15.1,0.0,97.224
Australian Grand Prix,PIA,INTERMEDIATE,9.0,18.7,15.2,0.0,91.809
Australian Grand Prix,PIA,INTERMEDIATE,10.0,18.7,15.6,0.0,92.507
Australian Grand Prix,PIA,INTERMEDIATE,11.0,18.7,15.8,0.0,90.051
Australian Grand Prix,PIA,INTERMEDIATE,12.0,18.7,16.0,0.0,88.559
Australian Grand Prix,PIA,INTERMEDIATE,13.0,18.7,16.1,0.0,89.517
Australian Grand Prix,BEA,INTERMEDIATE,4.0,19.1,15.9,0.0,102.054
Australian Grand Prix,BEA,INTERMEDIATE,5.0,19.1,15.9,0.0,98.564
Australian Grand Prix,BEA,INTERMEDIATE,6.0,19.1,15.9,0.0,96.411
Australian Grand Prix,BEA,INTERMEDIATE,7.0,19.1,16.0,0.0,95.416
Australian Grand Prix,BEA,INTERMEDIATE,8.0,19.3,16.0,0.0,95.002
Australian Grand Prix,BEA,INTERMEDIATE,9.0,19.3,16.0,0.0,94.25
Australian Grand Prix,BEA,INTERMEDIATE,10.0,19.3,16.0,1.0,93.732
Australian Grand Prix,BEA,INTERMEDIATE,11.0,19.3,16.0,1.0,93.885
Australian Grand Prix,BEA,INTERMEDIATE,12.0,19.3,16.0,1.0,93.395
Australian Grand Prix,BEA,INTERMEDIATE,13.0,19.4,16.1,1.0,94.527
Australian Grand Prix,BEA,INTERMEDIATE,14.0,19.4,16.0,1.0,94.527
Australian Grand Prix,BEA,INTERMEDIATE,15.0,19.4,16.1,1.0,94.065
Australian Grand Prix,BEA,INTERMEDIATE,16.0,19.4,16.0,1.0,94.094
Australian Grand Prix,BEA,INTERMEDIATE,17.0,19.4,16.0,1.0,93.818
Australian Grand Prix,BEA,INTERMEDIATE,18.0,19.2,15.9,1.0,93.59
Australian Grand Prix,BEA,INTERMEDIATE,19.0,19.2,15.9,1.0,93.342
Australian Grand Prix,BEA,INTERMEDIATE,20.0,19.2,15.8,1.0,93.042
Australian Grand Prix,BEA,INTERMEDIATE,21.0,19.2,15.7,1.0,92.613
Australian Grand Prix,BEA,INTERMEDIATE,22.0,19.2,15.7,1.0,92.577
Australian Grand Prix,BEA,INTERMEDIATE,23.0,19.1,15.7,1.0,92.507
Australian Grand Prix,BEA,INTERMEDIATE,24.0,19.1,15.7,1.0,94.505
Australian Grand Prix,BEA,INTERMEDIATE,25.0,19.1,15.7,0.0,91.267
Australian Grand Prix,BEA,INTERMEDIATE,26.0,19.1,15.7,0.0,91.377
Australian Grand Prix,BEA,INTERMEDIATE,27.0,19.1,15.8,0.0,91.257
Australian Grand Prix,BEA,INTERMEDIATE,8.0,18.7,15.1,0.0,93.258
Australian Grand Prix,BEA,INTERMEDIATE,9.0,18.7,15.4,0.0,91.366
Australian Grand Prix,BEA,INTERMEDIATE,10.0,18.7,15.6,0.0,90.49
Australian Grand Prix,BEA,INTERMEDIATE,11.0,18.7,15.9,0.0,91.284
Australian Grand Prix,BEA,INTERMEDIATE,12.0,18.7,16.0,0.0,90.226
Australian Grand Prix,BEA,INTERMEDIATE,13.0,18.7,16.1,0.0,90.553
Chinese Grand Prix,PIA,MEDIUM,2.0,35.6,27.3,0.0,97.551
Chinese Grand Prix,PIA,MEDIUM,4.0,35.0,27.3,0.0,97.804
Chinese Grand Prix,PIA,MEDIUM,5.0,35.0,27.4,0.0,98.082
Chinese Grand Prix,PIA,MEDIUM,7.0,35.0,27.3,0.0,97.898
Chinese Grand Prix,PIA,MEDIUM,8.0,35.3,27.4,0.0,98.193
Chinese Grand Prix,PIA,MEDIUM,9.0,35.4,27.5,0.0,98.199
Chinese Grand Prix,PIA,MEDIUM,10.0,35.3,27.5,0.0,97.994
Chinese Grand Prix,PIA,MEDIUM,11.0,35.0,27.5,0.0,98.124
Chinese Grand Prix,PIA,MEDIUM,12.0,34.6,27.6,0.0,98.113
Chinese Grand Prix,PIA,MEDIUM,13.0,34.5,27.6,0.0,97.955
Chinese Grand Prix,PIA,HARD,2.0,33.9,27.2,0.0,97.407
Chinese Grand Prix,PIA,HARD,3.0,33.9,27.1,0.0,96.891
Chinese Grand Prix,PIA,HARD,4.0,34.7,27.2,0.0,97.171
Chinese Grand Prix,PIA,HARD,5.0,34.8,27.3,0.0,97.211
Chinese Grand Prix,PIA,HARD,6.0,34.8,27.3,0.0,97.408
Chinese Grand Prix,PIA,HARD,7.0,35.2,27.4,0.0,97.985
Chinese Grand Prix,PIA,HARD,8.0,35.3,27.4,0.0,97.738
Chinese Grand Prix,PIA,HARD,9.0,35.6,27.4,0.0,97.232
Chinese Grand Prix,PIA,HARD,10.0,35.6,27.4,0.0,96.97
Chinese Grand Prix,PIA,HARD,11.0,35.6,27.4,0.0,97.185
Chinese Grand Prix,PIA,HARD,12.0,35.3,27.4,0.0,97.186
Chinese Grand Prix,PIA,HARD,13.0,34.7,27.5,0.0,97.112
Chinese Grand Prix,PIA,HARD,14.0,34.4,27.3,0.0,97.001
Chinese Grand Prix,PIA,HARD,15.0,34.1,27.1,0.0,96.533
Chinese Grand Prix,PIA,HARD,16.0,33.9,27.0,0.0,96.81
Chinese Grand Prix,PIA,HARD,17.0,33.7,26.9,0.0,96.662
Chinese Grand Prix,PIA,HARD,18.0,33.5,27.0,0.0,96.698
Chinese Grand Prix,PIA,HARD,19.0,33.3,26.9,0.0,96.449
Chinese Grand Prix,PIA,HARD,20.0,33.2,26.8,0.0,96.804
Chinese Grand Prix,PIA,HARD,21.0,33.1,26.8,0.0,96.64
Chinese Grand Prix,PIA,HARD,22.0,33.0,26.8,0.0,96.795
Chinese Grand Prix,PIA,HARD,23.0,32.9,26.8,0.0,96.69
Chinese Grand Prix,PIA,HARD,24.0,32.8,26.8,0.0,96.527
Chinese Grand Prix,PIA,HARD,25.0,32.7,26.8,0.0,96.2
Chinese Grand Prix,PIA,HARD,26.0,32.6,26.8,0.0,96.009
Chinese Grand Prix,PIA,HARD,27.0,32.4,26.8,0.0,96.028
Chinese Grand Prix,PIA,HARD,28.0,32.2,26.8,0.0,96.319
Chinese Grand Prix,PIA,HARD,29.0,32.2,26.8,0.0,96.366
Chinese Grand Prix,PIA,HARD,30.0,32.1,26.7,0.0,96.533
Chinese Grand Prix,PIA,HARD,31.0,32.1,26.7,0.0,96.674
Chinese Grand Prix,PIA,HARD,32.0,31.9,26.6,0.0,96.46
Chinese Grand Prix,PIA,HARD,33.0,31.7,26.5,0.0,96.139
Chinese Grand Prix,PIA,HARD,34.0,31.7,26.5,0.0,96.002
Chinese Grand Prix,PIA,HARD,35.0,31.6,26.6,0.0,95.968
Chinese Grand Prix,PIA,HARD,36.0,31.6,26.5,0.0,95.624
Chinese Grand Prix,PIA,HARD,37.0,31.5,26.6,0.0,96.107
Chinese Grand Prix,PIA,HARD,38.0,31.3,26.6,0.0,95.78
Chinese Grand Prix,PIA,HARD,39.0,31.3,26.5,0.0,95.52
Chinese Grand Prix,PIA,HARD,40.0,31.2,26.5,0.0,95.641
Chinese Grand Prix,PIA,HARD,41.0,31.2,26.6,0.0,95.976
Chinese Grand Prix,PIA,HARD,42.0,30.8,26.5,0.0,96.934
Chinese Grand Prix,NOR,MEDIUM,2.0,35.6,27.3,0.0,97.713
Chinese Grand Prix,NOR,MEDIUM,4.0,35.0,27.3,0.0,97.719
Chinese Grand Prix,NOR,MEDIUM,5.0,35.0,27.4,0.0,97.917
Chinese Grand Prix,NOR,MEDIUM,7.0,35.0,27.3,0.0,98.174
Chinese Grand Prix,NOR,MEDIUM,8.0,35.3,27.4,0.0,98.287
Chinese Grand Prix,NOR,MEDIUM,9.0,35.4,27.5,0.0,98.514
Chinese Grand Prix,NOR,MEDIUM,10.0,35.3,27.5,0.0,98.316
Chinese Grand Prix,NOR,MEDIUM,11.0,35.0,27.5,0.0,98.118
Chinese Grand Prix,NOR,MEDIUM,12.0,34.6,27.6,0.0,98.197
Chinese Grand Prix,NOR,MEDIUM,13.0,34.5,27.6,0.0,98.349
Chinese Grand Prix,NOR,MEDIUM,14.0,34.4,27.4,0.0,98.389
Chinese Grand Prix,NOR,HARD,2.0,33.9,27.1,0.0,97.432
Chinese Grand Prix,NOR,HARD,3.0,34.7,27.2,0.0,97.477
Chinese Grand Prix,NOR,HARD,4.0,34.8,27.3,0.0,97.679
Chinese Grand Prix,NOR,HARD,5.0,34.8,27.3,0.0,98.122
Chinese Grand Prix,NOR,HARD,6.0,35.2,27.4,0.0,97.979
Chinese Grand Prix,NOR,HARD,7.0,35.3,27.4,0.0,97.336
Chinese Grand Prix,NOR,HARD,8.0,35.6,27.4,0.0,97.321
Chinese Grand Prix,NOR,HARD,9.0,35.6,27.4,0.0,96.952
Chinese Grand Prix,NOR,HARD,10.0,35.6,27.4,0.0,97.357
Chinese Grand Prix,NOR,HARD,11.0,35.3,27.4,0.0,97.132
Chinese Grand Prix,NOR,HARD,12.0,34.7,27.5,0.0,96.754
Chinese Grand Prix,NOR,HARD,13.0,34.4,27.3,0.0,96.509
Chinese Grand Prix,NOR,HARD,14.0,34.1,27.1,0.0,96.531
Chinese Grand Prix,NOR,HARD,15.0,33.9,27.0,0.0,96.335
Chinese Grand Prix,NOR,HARD,16.0,33.7,26.9,0.0,96.367
Chinese Grand Prix,NOR,HARD,17.0,33.5,27.0,0.0,96.862
Chinese Grand Prix,NOR,HARD,18.0,33.3,26.9,0.0,96.774
Chinese Grand Prix,NOR,HARD,19.0,33.2,26.8,0.0,97.195
Chinese Grand Prix,NOR,HARD,20.0,33.1,26.8,0.0,96.854
Chinese Grand Prix,NOR,HARD,21.0,33.0,26.8,0.0,96.316
Chinese Grand Prix,NOR,HARD,22.0,32.9,26.8,0.0,96.274
Chinese Grand Prix,NOR,HARD,23.0,32.8,26.8,0.0,96.192
Chinese Grand Prix,NOR,HARD,24.0,32.7,26.8,0.0,96.217
Chinese Grand Prix,NOR,HARD,25.0,32.5,26.8,0.0,96.397
Chinese Grand Prix,NOR,HARD,26.0,32.4,26.8,0.0,96.661
Chinese Grand Prix,NOR,HARD,27.0,32.2,26.8,0.0,96.868
Chinese Grand Prix,NOR,HARD,28.0,32.2,26.8,0.0,96.971
Chinese Grand Prix,NOR,HARD,29.0,32.1,26.7,0.0,96.743
Chinese Grand Prix,NOR,HARD,30.0,32.0,26.6,0.0,96.396
Chinese Grand Prix,NOR,HARD,31.0,31.9,26.6,0.0,96.07
Chinese Grand Prix,NOR,HARD,32.0,31.7,26.5,0.0,95.857
Chinese Grand Prix,NOR,HARD,33.0,31.7,26.5,0.0,95.708
Chinese Grand Prix,NOR,HARD,34.0,31.6,26.6,0.0,95.666
Chinese Grand Prix,NOR,HARD,35.0,31.6,26.5,0.0,95.675
Chinese Grand Prix,NOR,HARD,36.0,31.5,26.6,0.0,95.9
Chinese Grand Prix,NOR,HARD,37.0,31.3,26.6,0.0,95.851
Chinese Grand Prix,NOR,HARD,38.0,31.3,26.5,0.0,95.454
